mother	father	SpDist
S0062	S0132	474.2521787
S0062	S0131	486.5390897
S0062	S0130	489.4759648
S0062	S0091	483.2583847
S0062	S0092	514.6555912
S0062	S0867	520.4780956
S0062	S0866	521.0278646
S0062	S0868	535.5054309
S0062	S0095	532.2207441
S0062	S0094	518.5719965
S0062	S0093	514.0847172
S0062	S0129	547.7929796
S0062	S0128	551.2895607
S0062	S0127	550.6089198
S0062	S0096	541.2562528
S0062	S0097	543.4054134
S0062	S0098	546.5767287
S0062	S0099	548.2061295
S0062	S0100	552.3421436
S0062	S0101	552.7085801
S0062	S0126	613.2748846
S0062	S0102	609.6762761
S0062	S0103	611.1024360
S0062	S0105	622.1273061
S0062	S0104	635.0584402
S0062	S0125	651.7929679
S0062	S0106	652.2680561
S0062	S0107	656.4878345
S0062	S0124	660.9367331
S0062	S0123	662.5745698
S0062	S0876	679.5423548
S0062	S0108	675.9510761
S0062	S0109	710.3292373
S0062	S0110	716.3213519
S0062	S0122	725.8454582
S0062	S0111	736.3130908
S0062	S0869	737.0807850
S0062	S0119	740.0462835
S0062	S0112	743.0316813
S0062	S0113	748.7167861
S0062	S0114	758.5063133
S0062	S0871	762.9837747
S0062	S0121	746.3475063
S0062	S0870	746.5270450
S0062	S0120	748.9793215
S0062	S0875	754.9742598
S0062	S0116	759.6860102
S0062	S0115	765.9912136
S0062	S0872	776.3526980
S0062	S0873	779.0813200
S0062	S0874	778.2478089
S0062	S0118	773.8320873
S0062	S0117	775.6366047
S0062	S0155	205.1090052
S0062	S0154	208.8036410
S0062	S0153	242.0965708
S0062	S0152	242.2832697
S0062	S0151	256.9039295
S0062	S0150	263.7334245
S0062	S0156	501.6750927
S0062	S0157	534.0227059
S0061	S0038	839.6502861
S0061	S0039	817.9628402
S0061	S0040	784.7843770
S0061	S0041	716.0498955
S0061	S0042	657.2507789
S0061	S0043	621.3043900
S0061	S0044	599.0538768
S0061	S0842	595.2364093
S0061	S0843	527.8458787
S0061	S0045	499.7889832
S0061	S0046	490.5725443
S0061	S0844	490.6568888
S0061	S0846	485.8662648
S0061	S0848	493.7602010
S0061	S0847	489.9822124
S0061	S0047	450.2627261
S0061	S0048	375.4430664
S0061	S0049	213.2252485
S0061	S0050	190.3124594
S0061	S0051	192.6052652
S0061	S0052	74.8739668
S0061	S0849	53.0409625
S0061	S0054	46.4607124
S0061	S0056	38.8824125
S0061	S0055	44.2341791
S0061	S0053	65.7436423
S0061	S0060	24.5411736
S0061	S0059	24.3807403
S0061	S0058	20.8214601
S0061	S0057	19.0736730
S0061	S0062	24.9783987
S0061	S0061	0.0000000
S0061	S0063	25.1279963
S0061	S0064	42.8789226
S0061	S0066	67.0416855
S0061	S0065	67.2358059
S0061	S0857	69.4236307
S0061	S0858	77.2813690
S0061	S0856	76.6426722
S0061	S0067	105.0971760
S0061	S0859	117.5801242
S0061	S0068	122.0225623
S0061	S0069	127.4261990
S0061	S0070	128.8055930
S0061	S0860	152.4042257
S0061	S0071	156.9111433
S0061	S0072	166.6010816
S0061	S0073	171.9447705
S0061	S0074	215.9634645
S0061	S0075	233.2155563
S0061	S0077	234.3575015
S0061	S000A	241.1063867
S0061	S000B	242.0897044
S0061	S0079	247.1196481
S0061	S0076	251.2736805
S0061	S0078	255.0024433
S0061	S0865	269.8834291
S0061	S0081	279.2671911
S0061	S0082	280.1266158
S0061	S0083	280.9040222
S0061	S0084	288.0178510
S0061	S0864	305.5293644
S0061	S0085	319.9619759
S0061	S0148	35.2193157
S0061	S0147	81.5316834
S0061	S0146	94.4477723
S0061	S0145	101.0388648
S0061	S0144	107.5643273
S0061	S0143	137.5217925
S0061	S0149	157.1013523
S0061	S0141	192.3388710
S0061	S0142	197.0423411
S0061	S0140	218.7884058
S0061	S0139	230.9561331
S0061	S0137	281.7790100
S0061	S0136	282.4648900
S0061	S0138	288.7312704
S0061	S0135	309.5057069
S0061	S0087	374.0896844
S0061	S0088	384.0025677
S0061	S0133	429.6685254
S0061	S0089	432.4960578
S0061	S0090	444.6955635
S0061	S0132	476.7273571
S0061	S0131	489.6845035
S0061	S0130	493.3605887
S0061	S0091	490.6954286
S0061	S0092	522.0030732
S0061	S0867	527.8555685
S0061	S0866	528.4508943
S0061	S0868	542.2340035
S0061	S0095	539.6796325
S0061	S0094	526.9968782
S0061	S0093	522.7726792
S0061	S0129	554.8052582
S0061	S0128	558.2911317
S0061	S0127	557.7057011
S0061	S0096	549.4039072
S0061	S0097	551.6210715
S0061	S0098	554.9701152
S0061	S0099	556.5261539
S0061	S0100	561.1509615
S0061	S0101	561.5543928
S0061	S0126	623.8286403
S0061	S0102	620.4463987
S0061	S0103	622.0945402
S0061	S0105	633.7487352
S0061	S0104	646.2402439
S0061	S0125	662.8262718
S0061	S0106	663.6017361
S0061	S0107	667.9160741
S0061	S0124	672.0366716
S0061	S0123	673.6603593
S0061	S0876	690.9043028
S0061	S0108	689.1732282
S0061	S0109	722.8571647
S0061	S0110	728.8307658
S0061	S0122	738.4795456
S0061	S0111	748.7785545
S0061	S0869	749.5534713
S0061	S0119	752.6172425
S0061	S0112	755.5103405
S0061	S0113	760.8796258
S0061	S0114	770.7215988
S0061	S0871	775.2611731
S0061	S0121	759.1843282
S0061	S0870	759.3439427
S0061	S0120	761.7544198
S0061	S0875	767.7365008
S0061	S0116	772.4196891
S0061	S0115	778.6152226
S0061	S0872	788.8760256
S0061	S0873	791.6076920
S0061	S0874	790.8112420
S0061	S0118	786.7495084
S0061	S0117	788.6525603
S0061	S0155	191.7531173
S0061	S0154	195.5886052
S0061	S0153	231.3106526
S0061	S0152	231.4641484
S0061	S0151	247.0249303
S0061	S0150	254.2378674
S0061	S0156	496.8033730
S0061	S0157	525.8524603
S0063	S0038	862.0007469
S0063	S0039	840.4956115
S0063	S0040	807.9369284
S0063	S0041	739.5155642
S0063	S0042	680.9747080
S0063	S0043	645.3094873
S0063	S0044	622.9322262
S0063	S0842	619.0662773
S0063	S0843	551.6486789
S0063	S0045	523.4407062
S0063	S0046	514.3376760
S0063	S0844	514.2363430
S0063	S0846	509.3827081
S0063	S0848	517.0810889
S0063	S0847	513.3027346
S0063	S0047	474.7235567
S0063	S0048	400.3620713
S0063	S0049	238.2778252
S0063	S0050	215.3416978
S0063	S0051	217.5552721
S0063	S0052	98.7526734
S0063	S0849	74.7324381
S0063	S0054	66.2982866
S0063	S0056	55.3011338
S0063	S0055	59.5764517
S0063	S0053	79.7347283
S0063	S0060	29.3737876
S0063	S0059	29.2416569
S0063	S0058	25.5715662
S0063	S0057	25.2407924
S0063	S0062	15.9061057
S0063	S0061	25.1279963
S0063	S0063	0.0000000
S0063	S0064	18.9939201
S0063	S0066	42.8223890
S0063	S0065	43.0757774
S0063	S0857	46.0771885
S0063	S0858	53.8908248
S0063	S0856	53.4193542
S0063	S0067	81.7662045
S0063	S0859	94.3926321
S0063	S0068	98.8822598
S0063	S0069	104.3010182
S0063	S0070	105.8180712
S0063	S0860	129.7782763
S0063	S0071	133.5158062
S0063	S0072	141.8295181
S0063	S0073	147.2069037
S0063	S0074	191.3099187
S0063	S0075	208.4380985
S0063	S0077	209.4457756
S0063	S000A	216.3111937
S0063	S000B	217.2866162
S0063	S0079	222.3039948
S0063	S0076	226.2831945
S0063	S0078	230.3279751
S0063	S0865	244.9347009
S0063	S0081	254.4946730
S0063	S0082	255.3602681
S0063	S0083	256.0929896
S0063	S0084	263.2714525
S0063	S0864	280.6762400
S0063	S0085	294.9442473
S0063	S0148	48.8025245
S0063	S0147	69.6792021
S0063	S0146	83.0419972
S0063	S0145	89.4376140
S0063	S0144	97.4846660
S0063	S0143	128.2868551
S0063	S0149	147.2709900
S0063	S0141	182.6099956
S0063	S0142	187.4960021
S0063	S0140	208.2174500
S0063	S0139	220.6454713
S0063	S0137	270.5436211
S0063	S0136	271.1786166
S0063	S0138	277.4628107
S0063	S0135	296.2499013
S0063	S0087	359.1866415
S0063	S0088	368.9981108
S0063	S0133	413.2738720
S0063	S0089	415.5824744
S0063	S0090	426.6755207
S0063	S0132	459.5627613
S0063	S0131	472.0263065
S0063	S0130	475.1689743
S0063	S0091	470.1414776
S0063	S0092	501.5126489
S0063	S0867	507.3480953
S0063	S0866	507.9155155
S0063	S0868	522.1360264
S0063	S0095	519.1249068
S0063	S0094	505.8597974
S0063	S0093	501.4816668
S0063	S0129	534.5311012
S0063	S0128	538.0244557
S0063	S0127	537.3793074
S0063	S0096	528.4355069
S0063	S0097	530.6128733
S0063	S0098	533.8580045
S0063	S0099	535.4574719
S0063	S0100	539.7993207
S0063	S0101	540.1816455
S0063	S0126	601.5366224
S0063	S0102	598.0426929
S0063	S0103	599.5787776
S0063	S0105	610.9257657
S0063	S0104	623.6336582
S0063	S0125	640.2961593
S0063	S0106	640.9228225
S0063	S0107	645.1915533
S0063	S0124	649.4745675
S0063	S0123	651.1055439
S0063	S0876	668.2152846
S0063	S0108	665.6376321
S0063	S0109	699.6258790
S0063	S0110	705.6084219
S0063	S0122	715.2027719
S0063	S0111	725.5780653
S0063	S0869	726.3498200
S0063	S0119	729.3699764
S0063	S0112	732.3046279
S0063	S0113	737.8181050
S0063	S0114	747.6369679
S0063	S0871	752.1485652
S0063	S0121	735.8207488
S0063	S0870	735.9890500
S0063	S0120	738.4180091
S0063	S0875	744.4063055
S0063	S0116	749.1024710
S0063	S0115	755.3469810
S0063	S0872	765.6535920
S0063	S0873	768.3841535
S0063	S0874	767.5710834
S0063	S0118	763.3536458
S0063	S0117	765.2145187
S0063	S0155	189.9836714
S0063	S0154	193.6398588
S0063	S0153	226.4637512
S0063	S0152	226.6547193
S0063	S0151	241.1580702
S0063	S0150	247.9491629
S0063	S0156	485.8404718
S0063	S0157	518.1305860
S0064	S0038	880.9931692
S0064	S0039	859.4818386
S0064	S0040	826.8597920
S0064	S0041	758.3741571
S0064	S0042	699.7586684
S0064	S0043	663.9839072
S0064	S0044	641.6595799
S0064	S0842	637.8120304
S0064	S0843	570.4027834
S0064	S0045	542.2440145
S0064	S0046	533.1040049
S0064	S0844	533.0604575
S0064	S0846	528.2236985
S0064	S0848	535.9678484
S0064	S0847	532.1894626
S0064	S0047	493.1228388
S0064	S0048	418.2196142
S0064	S0049	254.6276878
S0064	S0050	231.6167943
S0064	S0051	233.5512316
S0064	S0052	113.3364624
S0064	S0849	87.5856775
S0064	S0054	78.0142051
S0064	S0056	65.3854357
S0064	S0055	68.5590971
S0064	S0053	86.3749368
S0064	S0060	37.5548772
S0064	S0059	37.4918298
S0064	S0058	35.3454382
S0064	S0057	35.9655530
S0064	S0062	22.8969168
S0064	S0061	42.8789226
S0064	S0063	18.9939201
S0064	S0064	0.0000000
S0064	S0066	32.9331201
S0064	S0065	33.3535785
S0064	S0857	38.2862913
S0064	S0858	45.2196860
S0064	S0856	45.1784418
S0064	S0067	71.7735160
S0064	S0859	84.3314437
S0064	S0068	88.8072795
S0064	S0069	94.1401859
S0064	S0070	95.8843074
S0064	S0860	120.0861774
S0064	S0071	122.4069300
S0064	S0072	127.4037268
S0064	S0073	132.8628033
S0064	S0074	177.0424243
S0064	S0075	193.7532144
S0064	S0077	194.2952745
S0064	S000A	201.5521136
S0064	S000B	202.5000272
S0064	S0079	207.4662153
S0064	S0076	210.7760150
S0064	S0078	215.9015500
S0064	S0865	229.5792388
S0064	S0081	239.7368599
S0064	S0082	240.6199462
S0064	S0083	241.2121948
S0064	S0084	248.5790951
S0064	S0864	265.6253160
S0064	S0085	279.2312662
S0064	S0148	67.2528200
S0064	S0147	74.7829566
S0064	S0146	87.7376139
S0064	S0145	93.6627108
S0064	S0144	102.6591764
S0064	S0143	133.2565143
S0064	S0149	151.3890805
S0064	S0141	186.3179071
S0064	S0142	191.2987073
S0064	S0140	210.9713547
S0064	S0139	223.5136510
S0064	S0137	272.3093089
S0064	S0136	272.8973750
S0064	S0138	279.1646512
S0064	S0135	296.1099448
S0064	S0087	357.2895929
S0064	S0088	366.9768303
S0064	S0133	409.7849374
S0064	S0089	411.5627413
S0064	S0090	421.4762354
S0064	S0132	455.2063877
S0064	S0131	467.1368376
S0064	S0130	469.7078140
S0064	S0091	461.9872838
S0064	S0092	493.3995865
S0064	S0867	499.2080592
S0064	S0866	499.7409382
S0064	S0868	514.4713567
S0064	S0095	510.9152201
S0064	S0094	496.9392627
S0064	S0093	492.3686868
S0064	S0129	526.6445432
S0064	S0128	530.1434497
S0064	S0127	529.4274963
S0064	S0096	519.7059861
S0064	S0097	521.8314212
S0064	S0098	524.9426045
S0064	S0099	526.5954975
S0064	S0100	530.5728591
S0064	S0101	530.9276351
S0064	S0126	591.0047872
S0064	S0102	587.3555708
S0064	S0103	588.7308126
S0064	S0105	599.6218056
S0064	S0104	612.6412223
S0064	S0125	629.4053735
S0064	S0106	629.8162292
S0064	S0107	634.0160226
S0064	S0124	638.5331957
S0064	S0123	640.1738599
S0064	S0876	657.0809807
S0064	S0108	653.1865691
S0064	S0109	687.6563768
S0064	S0110	693.6508315
S0064	S0122	703.1556144
S0064	S0111	713.6477572
S0064	S0869	714.4142846
S0064	S0119	717.3647235
S0064	S0112	720.3638243
S0064	S0113	726.0990600
S0064	S0114	735.8791043
S0064	S0871	740.3460913
S0064	S0121	723.6276900
S0064	S0870	723.8099342
S0064	S0120	726.2678151
S0064	S0875	732.2641601
S0064	S0116	736.9796071
S0064	S0115	743.3000848
S0064	S0872	753.6757614
S0064	S0873	756.4037488
S0064	S0874	755.5647758
S0064	S0118	751.0998826
S0064	S0117	752.8916066
S0064	S0155	199.4032096
S0064	S0154	202.9101685
S0064	S0153	233.4975546
S0064	S0152	233.7138669
S0064	S0151	247.3548613
S0064	S0150	253.7917272
S0064	S0156	487.2026693
S0064	S0157	522.0742361
S0066	S0038	892.1504304
S0066	S0039	871.1350309
S0066	S0040	840.2680584
S0066	S0041	772.7891488
S0066	S0042	715.0598266
S0066	S0043	680.2943347
S0066	S0044	657.5427296
S0066	S0842	653.5325489
S0066	S0843	586.1133939
S0066	S0045	557.5012991
S0066	S0046	548.7438601
S0066	S0844	548.1039158
S0066	S0846	543.0795932
S0066	S0848	550.2204810
S0066	S0847	546.4478318
S0066	S0047	511.4247774
S0066	S0048	439.0713993
S0066	S0049	279.8210589
S0066	S0050	256.9982774
S0066	S0051	259.4562179
S0066	S0052	141.5120154
S0066	S0849	117.4251681
S0066	S0054	108.6285828
S0066	S0056	96.8038388
S0066	S0055	100.4694750
S0066	S0053	119.0515422
S0066	S0060	69.2610424
S0066	S0059	69.1717898
S0066	S0058	66.3495290
S0066	S0057	66.5508903
S0066	S0062	54.1663955
S0066	S0061	67.0416855
S0066	S0063	42.8223890
S0066	S0064	32.9331201
S0066	S0066	0.0000000
S0066	S0065	0.5188449
S0066	S0857	6.6333174
S0066	S0858	12.3136672
S0066	S0856	12.3920781
S0066	S0067	39.3448853
S0066	S0859	51.9985577
S0066	S0068	56.4990628
S0066	S0069	61.8964506
S0066	S0070	63.5288816
S0066	S0860	87.6821555
S0066	S0071	90.8356874
S0066	S0072	99.7526741
S0066	S0073	105.0463312
S0066	S0074	148.9689713
S0066	S0075	166.3223139
S0066	S0077	167.6964809
S0066	S000A	174.2314509
S0066	S000B	175.2247043
S0066	S0079	180.2695828
S0066	S0076	184.8339052
S0066	S0078	188.0117148
S0066	S0865	203.2901407
S0066	S0081	212.3517506
S0066	S0082	213.2044655
S0066	S0083	214.0339088
S0066	S0084	221.0744854
S0066	S0864	238.7122663
S0066	S0085	253.5731106
S0066	S0148	78.1215271
S0066	S0147	54.3120337
S0066	S0146	65.2689520
S0066	S0145	70.0684137
S0066	S0144	79.8355215
S0066	S0143	108.8761360
S0066	S0149	125.5012609
S0066	S0141	159.4275613
S0066	S0142	164.4554244
S0066	S0140	182.8607637
S0066	S0139	195.4229695
S0066	S0137	242.9744754
S0066	S0136	243.5212740
S0066	S0138	249.7521205
S0066	S0135	265.2941481
S0066	S0087	325.4122266
S0066	S0088	335.0345851
S0066	S0133	377.2735852
S0066	S0089	378.9084961
S0066	S0090	388.6074073
S0066	S0132	422.4669476
S0066	S0131	434.3030778
S0066	S0130	436.8079561
S0066	S0091	429.2667469
S0066	S0092	460.6732482
S0066	S0867	466.4884067
S0066	S0866	467.0292758
S0066	S0868	481.6589824
S0066	S0095	478.2129213
S0066	S0094	464.4365881
S0066	S0093	459.9315468
S0066	S0129	493.8736977
S0066	S0128	497.3718051
S0066	S0127	496.6699840
S0066	S0096	487.1453007
S0066	S0097	489.2869883
S0066	S0098	492.4415161
S0066	S0099	494.0771474
S0066	S0100	498.1817423
S0066	S0101	498.5468902
S0066	S0126	559.2315500
S0066	S0102	555.6722546
S0066	S0103	557.1452508
S0066	S0105	568.3376984
S0066	S0104	581.1488457
S0066	S0125	597.8495866
S0066	S0106	598.3996847
S0066	S0107	602.6459014
S0066	S0124	607.0099548
S0066	S0123	608.6445844
S0066	S0876	625.6845908
S0066	S0108	622.8297865
S0066	S0109	656.8816597
S0066	S0110	662.8665537
S0066	S0122	672.4456811
S0066	S0111	682.8418942
S0066	S0869	683.6126941
S0066	S0119	686.6203860
S0066	S0112	689.5667082
S0066	S0113	695.1263708
S0066	S0114	704.9368500
S0066	S0871	709.4389060
S0066	S0121	693.0422621
S0066	S0870	693.2124835
S0066	S0120	695.6456029
S0066	S0875	701.6352188
S0066	S0116	706.3343648
S0066	S0115	712.5910570
S0066	S0872	722.9098841
S0066	S0873	725.6400590
S0066	S0874	724.8223882
S0066	S0118	720.5678473
S0066	S0117	722.4206343
S0066	S0155	180.1164868
S0066	S0154	183.3229317
S0066	S0153	210.1834722
S0066	S0152	210.4324129
S0066	S0151	222.8164505
S0066	S0150	228.7616139
S0066	S0156	457.1444308
S0066	S0157	494.1649093
S0065	S0038	892.0133991
S0065	S0039	871.0062140
S0065	S0040	840.1685340
S0065	S0041	772.7075217
S0065	S0042	714.9943440
S0065	S0043	680.2472176
S0065	S0044	657.4884131
S0065	S0842	653.4754350
S0065	S0843	586.0574601
S0065	S0045	557.4381100
S0065	S0046	548.6875792
S0065	S0844	548.0372517
S0065	S0846	543.0098169
S0065	S0848	550.1401702
S0065	S0847	546.3677173
S0065	S0047	511.4175950
S0065	S0048	439.1154432
S0065	S0049	279.9644981
S0065	S0050	257.1477338
S0065	S0051	259.6173819
S0065	S0052	141.7429395
S0065	S0849	117.7046579
S0065	S0054	108.9322257
S0065	S0056	97.1356186
S0065	S0055	100.8180351
S0065	S0053	119.4362880
S0065	S0060	69.6121397
S0065	S0059	69.5221066
S0065	S0058	66.6822585
S0065	S0057	66.8728301
S0065	S0062	54.5164379
S0065	S0061	67.2358059
S0065	S0063	43.0757774
S0065	S0064	33.3535785
S0065	S0066	0.5188449
S0065	S0065	0.0000000
S0065	S0857	6.1154313
S0065	S0858	11.8752347
S0065	S0856	11.9270114
S0065	S0067	39.0115316
S0065	S0859	51.6674288
S0065	S0068	56.1682517
S0065	S0069	61.5688119
S0065	S0070	63.1922147
S0065	S0860	87.3370895
S0065	S0071	90.5420924
S0065	S0072	99.6096963
S0065	S0073	104.8960576
S0065	S0074	148.7993454
S0065	S0075	166.1692032
S0065	S0077	167.5669744
S0065	S000A	174.0803783
S0065	S000B	175.0748052
S0065	S0079	180.1212506
S0065	S0076	184.7196549
S0065	S0078	187.8420339
S0065	S0865	203.1641762
S0065	S0081	212.1943034
S0065	S0082	213.0460619
S0065	S0083	213.8822024
S0065	S0084	220.9127839
S0065	S0864	238.5657983
S0065	S0085	253.4589300
S0065	S0148	78.0785310
S0065	S0147	53.8546804
S0065	S0146	64.7837981
S0065	S0145	69.5720131
S0065	S0144	79.3422517
S0065	S0143	108.3680331
S0065	S0149	124.9857468
S0065	S0141	158.9091794
S0065	S0142	163.9370641
S0065	S0140	182.3422817
S0065	S0139	194.9045187
S0065	S0137	242.4599408
S0065	S0136	243.0069417
S0065	S0138	249.2380174
S0065	S0135	264.7913069
S0065	S0087	324.9274848
S0065	S0088	334.5514681
S0065	S0133	376.8095706
S0065	S0089	378.4519721
S0065	S0090	388.1694406
S0065	S0132	422.0162369
S0065	S0131	433.8608397
S0065	S0130	436.3751951
S0065	S0091	428.8867510
S0065	S0092	460.2925700
S0065	S0867	466.1083672
S0065	S0866	466.6500086
S0065	S0868	481.2687396
S0065	S0095	477.8345091
S0065	S0094	464.0745406
S0065	S0093	459.5741317
S0065	S0129	493.4882893
S0065	S0128	496.9863001
S0065	S0127	496.2860081
S0065	S0096	486.7788282
S0065	S0097	488.9217448
S0065	S0098	492.0794578
S0065	S0099	493.7138256
S0065	S0100	497.8272222
S0065	S0101	498.1930474
S0065	S0126	558.9109848
S0065	S0102	555.3560030
S0065	S0103	556.8335253
S0065	S0105	568.0391545
S0065	S0104	580.8411767
S0065	S0125	597.5389736
S0065	S0106	598.0952555
S0065	S0107	602.3434616
S0065	S0124	606.7007572
S0065	S0123	608.3351071
S0065	S0876	625.3808839
S0065	S0108	622.5668097
S0065	S0109	656.6029955
S0065	S0110	662.5874883
S0065	S0122	672.1693846
S0065	S0111	682.5618877
S0065	S0869	683.3328472
S0065	S0119	686.3427060
S0065	S0112	689.2869999
S0065	S0113	694.8398061
S0065	S0114	704.6514345
S0065	S0871	709.1548404
S0065	S0121	692.7704995
S0065	S0870	692.9402748
S0065	S0120	695.3724611
S0065	S0875	701.3617932
S0065	S0116	706.0603060
S0065	S0115	712.3145724
S0065	S0872	722.6311940
S0065	S0873	725.3614385
S0065	S0874	724.5445803
S0065	S0118	720.2978987
S0065	S0117	722.1529038
S0065	S0155	179.6360821
S0065	S0154	182.8399861
S0065	S0153	209.6757888
S0065	S0152	209.9248818
S0065	S0151	222.3032546
S0065	S0150	228.2466604
S0065	S0156	456.6354487
S0065	S0157	493.6468086
S0857	S0038	890.0486488
S0857	S0039	869.1371862
S0857	S0040	838.6406618
S0857	S0041	771.3902029
S0857	S0042	713.8675805
S0857	S0043	679.3367390
S0857	S0044	656.4946553
S0857	S0842	652.4491277
S0857	S0843	585.0484424
S0857	S0045	556.3459355
S0857	S0046	547.6767982
S0857	S0844	546.9050457
S0857	S0846	541.8415595
S0857	S0848	548.8483800
S0857	S0847	545.0784622
S0857	S0047	510.9856065
S0857	S0048	439.2940621
S0857	S0049	281.3485328
S0857	S0050	258.6094973
S0857	S0051	261.2180019
S0857	S0052	144.2320408
S0857	S0849	120.7944808
S0857	S0054	112.3191618
S0857	S0056	100.8716040
S0857	S0055	104.7494119
S0857	S0053	123.7861422
S0857	S0060	73.6232606
S0857	S0059	73.5242885
S0857	S0058	70.4858660
S0857	S0057	70.5501191
S0857	S0062	58.5582385
S0857	S0061	69.4236307
S0857	S0063	46.0771885
S0857	S0064	38.2862913
S0857	S0066	6.6333174
S0857	S0065	6.1154313
S0857	S0857	0.0000000
S0857	S0858	7.8639748
S0857	S0856	7.3451276
S0857	S0067	35.7553870
S0857	S0859	48.3444816
S0857	S0068	52.8261545
S0857	S0069	58.2451449
S0857	S0070	59.7435729
S0857	S0860	83.7168448
S0857	S0071	87.5780395
S0857	S0072	98.4963334
S0857	S0073	103.6841704
S0857	S0074	147.2975835
S0857	S0075	164.8541367
S0857	S0077	166.5357769
S0857	S000A	172.7846342
S0857	S000B	173.7926100
S0857	S0079	178.8548652
S0857	S0076	183.8607484
S0857	S0078	186.3128251
S0857	S0865	202.1548738
S0857	S0081	210.8014784
S0857	S0082	211.6413121
S0857	S0083	212.5580100
S0857	S0084	219.4649334
S0857	S0864	237.2953877
S0857	S0085	252.5716019
S0857	S0148	77.4440346
S0857	S0147	48.3653151
S0857	S0146	58.9700822
S0857	S0145	63.6374426
S0857	S0144	73.4374074
S0857	S0143	102.3168984
S0857	S0149	118.8784404
S0857	S0141	152.7951518
S0857	S0142	157.8229074
S0857	S0140	176.2589561
S0857	S0139	188.8221282
S0857	S0137	236.4603053
S0857	S0136	237.0109234
S0857	S0138	243.2459911
S0857	S0135	258.9790472
S0857	S0087	319.3742796
S0857	S0088	329.0205977
S0857	S0133	371.5382263
S0857	S0089	373.2809212
S0857	S0090	383.2433421
S0857	S0132	416.9208132
S0857	S0131	428.8767610
S0857	S0130	431.5151142
S0857	S0091	424.7054166
S0857	S0092	456.1008512
S0857	S0867	461.9244615
S0857	S0866	462.4758729
S0857	S0868	476.9544056
S0857	S0095	473.6706708
S0857	S0094	460.1182797
S0857	S0093	455.6764784
S0857	S0129	489.2349333
S0857	S0128	492.7315669
S0857	S0127	492.0507316
S0857	S0096	482.7655780
S0857	S0097	484.9238961
S0857	S0098	488.1216108
S0857	S0099	489.7399764
S0857	S0100	493.9639474
S0857	S0101	494.3382658
S0857	S0126	555.4691826
S0857	S0102	551.9679608
S0857	S0103	553.5015904
S0857	S0105	564.8699349
S0857	S0104	577.5584592
S0857	S0125	594.2190829
